SMILES	FunctionalGroups
CCOC(=O)/C=C(C)/CCC=C(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)/C=C/C1=CC=CC=C1	Ester, Ethoxy, Carbonyl
CCOC(=O)[C@@]12CCC[C@@H]1[C@H]3CC[C@@H]2C3	Ester, Ethoxy, Carbonyl
CCOC(=O)[C@@H](CC(C)C)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)[C@@H]1[C@@H]2C[C@H]([C@H]1C(C)C)C=C2	Ester, Ethoxy, Carbonyl
CCOC(=O)[C@@H]1[C@H](CCCC1(C)C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)[C@H](CC(C)C)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)\C(=C/c1ccccc1)C(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)\C=C/C	Ester, Ethoxy, Carbonyl
CCOC(=O)\C=C/C(=O)OCC	Ester, Ethoxy, Carbonyl
CCOC(=O)\C=C\C	Ester, Ethoxy, Carbonyl
CCOC(=O)\C=C\C=C\C	Ester, Ethoxy, Carbonyl
CCOC(=O)\C=C\c1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)C(/C)=C/C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(/C)=C/CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C(/C)=C/CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)(C)SC	Ester, Thioether, Ethoxy, Carbonyl
CCOC(=O)C(C)(O)CC	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C(C)[CH]=[C]=[CH2]	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)\C=C\C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)=C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)C(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)C1CCCCC1	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)CC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)C(C)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C(C)S	Ester, Thiol, Thione, Ethoxy, Carbonyl
CCOC(=O)C(C)SSC	Ester, Thioether, Ethoxy, Carbonyl
CCOC(=O)C(CC)C(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)C(CC)Cc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)C(CC1=CC=CC=C1)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C(Cc1ccccc1)C(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)C(O)C(O)C(=O)OCC	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C(O)CC(C)C	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C\C(=C\C([O-])=O)C([O-])=O	Carboxylic Acid, Ester, Ethoxy, Carbonyl
CCOC(=O)C\C=C/CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C\C=C\CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C\C=C\CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C=C	Ester, Ethoxy, Carbonyl
CCOC(=O)C1=C(C)C=CCC1(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C1=C(C=C(C=C1)C)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)C1=C(OC(C1=O)C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C1C(=CCCC1(C)C)CC	Ester, Ethoxy, Carbonyl
CCOC(=O)C1C(C=C(C)C)C1(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)C	Ester, Ethoxy, Carbonyl
CCOC(=O)C1CC2CC1C=C2	Ester, Ethoxy, Carbonyl
CCOC(=O)C1CCC(CC1)C(=O)OCC	Ester, Ethoxy, Carbonyl
CCOC(=O)c1ccc(O)c(OC)c1	Ester, Ethoxy, Methoxy, Alcohol, Carbonyl
CCOC(=O)c1ccc(OC)cc1	Ester, Ethoxy, Methoxy, Carbonyl
CCOC(=O)C1CCC=CC1	Ester, Ethoxy, Carbonyl
CCOC(=O)c1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)C1CCCCC1	Ester, Ethoxy, Carbonyl
CCOC(=O)c1ccccc1N	Ester, Ethoxy, Carbonyl, Amine
CCOC(=O)c1ccccc1NC	Ester, Ethoxy, Carbonyl, Amine
CCOC(=O)c1ccccc1NC(=O)c2ccc(cc2Cl)[N+]([O-])=O	Ester, Nitro, Nitroso, Nitroso Ether, Ethoxy, Carbonyl, Amine
CCOC(=O)c1ccccc1NCC2CCC(=CC2C)C	Ester, Ethoxy, Carbonyl, Amine
CCOC(=O)c1ccccc1O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)c1ccccc1OC	Ester, Ethoxy, Methoxy, Carbonyl
CCOC(=O)c1ccoc1c2ccccc2	Ester, Ethoxy, Carbonyl
CCOC(=O)C1OC1(C)c2ccccc2	Ester, Ethoxy, Carbonyl
CCOC(=O)C1OC1c2ccc(C)cc2	Ester, Ethoxy, Carbonyl
CCOC(=O)C1OC1c2ccccc2	Ester, Ethoxy, Carbonyl
CCOC(=O)c1occc1	Ester, Ethoxy, Carbonyl
CCOC(=O)c1sccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CC	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(=O)c1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(=O)OC(C)C1CCCC(C1)(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(=O)OCC	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(=O)OCc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)CC(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(C)CC	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(C)CC(C)(C)C	Ester, Tert-butyl, Ethoxy, Carbonyl
CCOC(=O)CC(C)CCC=C(C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(C)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)CC(C)S	Ester, Thiol, Thione, Ethoxy, Carbonyl
CCOC(=O)CC(C)SC	Ester, Thioether, Ethoxy, Carbonyl
CCOC(=O)CC(C)SCC	Ester, Ethoxy, Carbonyl
CCOC(=O)CC(O)c1ccccc1	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)CC/C=C/CC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CC/C=C\CC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CC\C=C\CC	Ester, Ethoxy, Carbonyl
CCOC(=O)CC1(C)OCC(C)O1	Ester, Ethoxy, Carbonyl
CCOC(=O)CC1CCC=C1	Ester, Ethoxy, Carbonyl
CCOC(=O)Cc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCC(=O)OCC	Ester, Ethoxy, Carbonyl
CCOC(=O)CCC(C(=O)OCC)O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)CCC(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)CCC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CCC1(C)OCC(C)O1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCC1=CC=CC=C1O	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)CCc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCC1CCCCC1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCc1occc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCCCCCC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCCCCCCC(=O)OCC	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCCCCCCC=C	Ester, Ethoxy, Carbonyl
CCOC(=O)CCCCCOC(=O)C	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)CCCO	Ester, Ethoxy, Alcohol, Carbonyl
CCOC(=O)CCCSC(=O)C	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(=O)CCSC	Ester, Thioether, Ethoxy, Carbonyl
CCOC(=O)CCSCC1=CC=CO1	Ester, Ethoxy, Carbonyl
CCOC(=O)CNC(=O)[C@@H]1C[C@@H](CC[C@H]1C(C)C)C	Ester, Ethoxy, Carbonyl, Amine
CCOC(=O)COc1ccc(C)cc1	Ester, Ethoxy, Carbonyl
CCOC(=O)COc1ccccc1	Ester, Ethoxy, Carbonyl
CCOC(=O)CSC	Ester, Thioether, Ethoxy, Carbonyl
CCOC(=O)OC1C(CCC(C1C)C)C	Ester, Ethoxy, Carbonyl
CCOC(=O)OC1CCCCC1C(C)(C)C	Ester, Tert-butyl, Ethoxy, Carbonyl
CCOC(=O)SCC1=CC=CO1	Ester, Ethoxy, Carbonyl
CCOC(C)(CCC=C(C)C)C=C	Ethoxy
CCOC(C)/C=C/C1C(=CCCC1(C)C)C	Ethoxy
CCOC(C)\C=C\C1=C(C)CCCC1(C)C	Ethoxy
CCOC(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(C)CC	Ethoxy
CCOC(C)OC(C)(CCC=C(C)C)C=C	Ethoxy
CCOC(C)OC(C)(CCCC(C)C)C=C	Ethoxy
CCOC(C)OC(C)=O	Ester, Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC(C)OC/C=C(C)/CCC=C(C)C	Ethoxy
CCOC(C)OC1=C(C=C(C=C1)C=CC)OC	Ethoxy, Methoxy
CCOC(C)Oc1ccccc1	Ethoxy
CCOC(C)OCC	Ethoxy
CCOC(C)OCC\C=C\CC	Ethoxy
CCOC(CC(C)CCCC(C)(C)O)OCC	Ethoxy, Alcohol
CCOC(CC\C=C/CC)OCC	Ethoxy
CCOC(Cc1ccccc1)OCC	Ethoxy
CCOC(CCSC)OCC	Thioether, Ethoxy
CCOC(OCC)/C=C/c1ccccc1	Ethoxy
CCOC(OCC)\C=C(C)\CCC=C(C)C	Ethoxy
CCOC(OCC)\C=C\CC\C=C\CC	Ethoxy
CCOC(OCC)C1CC2CC1C3C=CCC23	Ethoxy
CCOC(OCC)c1ccc2OCOc2c1	Ethoxy
CCOC(OCC)c1ccccc1	Ethoxy
CCOC(OCC)c1occc1	Ethoxy
CCOC/C=C(C)/CCC=C(C)C	Ethoxy
CCOC\C=C(C)/CCC=C(C)C	Ethoxy
CCOC=O	Ester, Ethoxy, Carbonyl
CCOC1(C)CCC2C(=C)C1CCC2(C)C	Ethoxy
CCOC1(CCCCC1)OCC	Ethoxy
CCOC1=C(C)OC(C)C1=O	Ethoxy, Carbonyl
CCOC1=C(C=C(C=C1)C(OCC)OCC)OC	Ethoxy, Methoxy
CCOC1=C(C=CC(=C1)C(C)C)C	Ethoxy
CCOC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	Ethoxy, Alcohol, Carbonyl
CCOC1=C(C=CC(=C1)C=O)OC(=O)C	Aldehyde, Acetyl, Ethoxy, Carbonyl
CCOC1=C(C=CC(=C1)C=O)OC(=O)C(C)C	Ethoxy, Carbonyl
CCOC1=CC=CC=C1S	Thiol, Thione, Ethoxy
CCOC1=NC=CN=C1C(C)C	Ethoxy
CCOC1CC(C)CC(C)(C)C1	Ethoxy
CCOc1cc(C=O)ccc1O	Ethoxy, Alcohol, Carbonyl
CCOc1cc(ccc1O)C2OC(C)CC(C)(C)O2	Ethoxy, Alcohol
CCOc1cc(ccc1O)C2OCC(C)O2	Ethoxy, Alcohol
CCOc1cc(COC)ccc1O	Ethoxy, Methoxy, Alcohol
CCOc1ccc(\C=C\C)cc1O	Ethoxy, Alcohol
CCOc1ccc(\C=C\C)cc1OC	Ethoxy, Methoxy
CCOc1ccc(C)cc1	Ethoxy
CCOc1ccc(C=O)cc1	Ethoxy, Carbonyl
CCOc1ccc(C=O)cc1OC	Ethoxy, Methoxy, Carbonyl
CCOc1ccc(O)cc1	Ethoxy, Alcohol
CCOc1ccc2C(=CC(=O)Oc2c1)C	Ethoxy
CCOc1ccc2ccccc2c1	Ethoxy
CCOc1cnc(C)cn1	Ethoxy
CCOc1cncc(C)n1	Ethoxy
CCOc1nccnc1C	Ethoxy
CCOc1sccn1	Ethoxy
CCOCC=C(C)C	Ethoxy
CCOCc1ccc(O)c(OC)c1	Ethoxy, Methoxy, Alcohol
CCOCc1ccccc1	Ethoxy
CCOCc1ccccc1O	Ethoxy, Alcohol
CCOCc1ccccc1OC	Ethoxy, Methoxy
CCOCc1cnccn1	Ethoxy
CCOCc1occc1	Ethoxy
CCOCCC(C)CCC=C(C)C	Ethoxy
CCOCCC(C)CCCC(C)C	Ethoxy
CCOCOC1CCCCCCCCCCC1	Ethoxy
CCON=O	Nitroso, Nitroso Ether, Ethoxy
CCSC	Thioether
CCSC(=O)CNC(=O)C	Acetamide, Aldehyde, Acetyl, Carbonyl, Amine
CCSC(C)=O	Aldehyde, Acetyl, Carbonyl
CCSC(C)CCO	Alcohol
CCSC(C)SCC	NO_MATCH
CCSCCC(O)=O	Carboxylic Acid, Alcohol, Carbonyl
CCSCCCO	Alcohol
CCSCCO	Alcohol
CCSSC	Thioether
CCSSCC	NO_MATCH
CCSSSC	Thioether
CCSSSCC	NO_MATCH
CN(C)C	Amine
CN=C=S	Isothiocyanate, Thiol, Thione, Imino
Cn1cccc1	NO_MATCH
Cn1cccc1C(C)=O	Aldehyde, Acetyl, Carbonyl
Cn1cnc2N(C)C(=O)N(C)C(=O)c12	NO_MATCH
CNC(=O)C(C)(C(C)C)C(C)C	Carbonyl, Amine
CNc1ccccc1C(=O)OC	Ester, Methoxy, Carbonyl, Amine
CNc1ccccc1C(=O)OCC(C)C	Ester, Carbonyl, Amine
CO[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C	Methoxy
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C	Methoxy
CO[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C	Methoxy
COC(=O)/C=C(C)/CCC=C(C)C	Ester, Methoxy, Carbonyl
COC(=O)/C=C/c1occc1	Ester, Methoxy, Carbonyl
COC(=O)\C=C(C)/CCC=C(C)C	Ester, Methoxy, Carbonyl
COC(=O)\C=C\C	Ester, Methoxy, Carbonyl
COC(=O)\C=C\C=C\C	Ester, Methoxy, Carbonyl
COC(=O)\C=C\c1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)\C=C\c1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)C(/C)=C\C	Ester, Methoxy, Carbonyl
COC(=O)C(C)=C	Ester, Methoxy, Carbonyl
COC(=O)C(C)C	Ester, Methoxy, Carbonyl
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O	Carboxylic Acid, Ester, Methoxy, Alcohol, Carbonyl, Amine
COC(=O)C(O)CC(C)C	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)C=C1CCCC1	Ester, Methoxy, Carbonyl
COC(=O)C1(C)CCC=CC1	Ester, Methoxy, Carbonyl
COC(=O)C1=CC=CC=C1N=C/C=C/C2=CC=CC=C2	Ester, Methoxy, Carbonyl, Imino
COC(=O)C1C(=CCCC1(C)C)C	Ester, Methoxy, Carbonyl
COC(=O)c1c(C)cc(O)c(C)c1O	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)c1cc(C)ccc1O	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C	Ester, Methoxy, Carbonyl
COC(=O)C1CC2CC1(C)C(=C2C(C)=C)C	Ester, Methoxy, Carbonyl
COC(=O)C1CC2CC1C(C)(C)C2	Ester, Methoxy, Carbonyl
COC(=O)c1ccc(C)cc1	Ester, Methoxy, Carbonyl
COC(=O)c1ccc(O)c(C)c1O	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)c1ccc(O)c(OC)c1	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)c1ccc(OC)cc1	Ester, Methoxy, Carbonyl
COC(=O)c1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)C1CCCCC1	Ester, Methoxy, Carbonyl
COC(=O)c1ccccc1C	Ester, Methoxy, Carbonyl
COC(=O)c1ccccc1N	Ester, Methoxy, Carbonyl, Amine
COC(=O)c1ccccc1N(C)C	Ester, Methoxy, Carbonyl, Amine
COC(=O)c1ccccc1N\C=C2/CCC(=CC2C)C	Ester, Methoxy, Carbonyl, Amine
COC(=O)c1ccccc1N=C\C=C(C)\CCC=C(C)C	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)(C)C	Ester, Tert-butyl, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)C	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=CC2CCC(=CC2)CCCC(C)(C)O	Ester, Methoxy, Alcohol, Carbonyl, Imino
COC(=O)c1ccccc1N=CC2CCC(=CC2C)C	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=Cc2ccc(OC)cc2	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=Cc2ccccc2	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1N=CCC(C)CCCC(C)(C)O	Ester, Methoxy, Alcohol, Carbonyl, Imino
COC(=O)c1ccccc1N=CCc2ccccc2	Ester, Methoxy, Carbonyl, Imino
COC(=O)c1ccccc1NC=O	Ester, Methoxy, Carbonyl, Amine
COC(=O)c1ccccc1O	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)c1ccccc1OC	Ester, Methoxy, Carbonyl
COC(=O)c1cccnc1	Ester, Methoxy, Carbonyl
COC(=O)c1cocc1	Ester, Methoxy, Carbonyl
COC(=O)C1OC1(C)\C=C\C2C(=CCCC2(C)C)C	Ester, Methoxy, Carbonyl
COC(=O)c1occc1	Ester, Methoxy, Carbonyl
COC(=O)c1sccc1	Ester, Methoxy, Carbonyl
COC(=O)CC(C)=O	Ester, Aldehyde, Acetyl, Methoxy, Carbonyl
COC(=O)CC(C)C	Ester, Methoxy, Carbonyl
COC(=O)CC(C)CCC=C(C)C	Ester, Methoxy, Carbonyl
COC(=O)CC(C)O	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)CC(O)(CC(=O)OC)C(=O)OC	Ester, Methoxy, Alcohol, Carbonyl
COC(=O)CC/C=C/CC=C	Ester, Methoxy, Carbonyl
COC(=O)Cc1ccc(cc1)C(C)(C)C	Ester, Tert-butyl, Methoxy, Carbonyl
COC(=O)Cc1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)CC1CCCCC1	Ester, Methoxy, Carbonyl
COC(=O)CCC(=O)OC	Ester, Methoxy, Carbonyl
COC(=O)CCC(C)C	Ester, Methoxy, Carbonyl
COC(=O)CCC=C	Ester, Methoxy, Carbonyl
COC(=O)CCc1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)CCc1occc1	Ester, Methoxy, Carbonyl
COC(=O)CCCc1ccccc1	Ester, Methoxy, Carbonyl
COC(=O)CCCCC(=O)OC	Ester, Methoxy, Carbonyl
COC(=O)CCCCCCC\C=C\C	Ester, Methoxy, Carbonyl
COC(=O)CCCCCCCCC=C	Ester, Methoxy, Carbonyl
COC(=O)CCCSC	Ester, Thioether, Methoxy, Carbonyl
COC(=O)CCSC	Ester, Thioether, Methoxy, Carbonyl
COC(=O)CCSCC1=CC=CO1	Ester, Methoxy, Carbonyl
COC(=O)CSC	Ester, Thioether, Methoxy, Carbonyl
COC(=O)N1C=CC2=CC=CC=C21	Ester, Methoxy, Carbonyl
COC(=O)OC1CCC/C=C\CC1	Ester, Methoxy, Carbonyl
COC(=O)OC1CCCCCCC1	Ester, Methoxy, Carbonyl
COC(C)(C)C1CCC(=CC1)C	Methoxy
COC(C)(C)CCCC(C)C(C)O	Methoxy, Alcohol
COC(C)(C)CCCC(C)C=O	Methoxy, Carbonyl
COC(C)(C)CCCC(C)CC=O	Methoxy, Carbonyl
COC(C)=O	Ester, Aldehyde, Acetyl, Methoxy, Carbonyl
COC(C)OC	Methoxy
COC(C)OCCC(C)CCC=C(C)C	Methoxy
COC(CC(C)=O)OC	Aldehyde, Acetyl, Methoxy, Carbonyl
COC(CC(C)CCCC(C)(C)O)OC	Methoxy, Alcohol
COC(CC(C)CCCC(C)C)OC	Methoxy
COC(Cc1ccccc1)OC	Methoxy
COC(OC)\C=C(C)\CCC=C(C)C	Methoxy
COC(OC)C(C)(C)CC=C(C)C	Methoxy
COC(OC)C(C)c1ccccc1	Methoxy
COC(OC)c1ccc(OC)cc1	Methoxy
COC(OC)c1ccccc1	Methoxy
COC/C=C(C)/CCC=C(C)C	Methoxy
COC/C=C/CCCC=C	Methoxy
COC=O	Ester, Methoxy, Carbonyl
COC1(C)CCC(CC1)C(C)(C)OC	Methoxy
COC1(C)CCCCCCCCCCC1	Methoxy
COC1(CCCCCCCCCCC1)OC	Methoxy
COC1=C(C)OC(C)C1=O	Methoxy, Carbonyl
COC1=C(C=C(C=C1)C2CCC3=C(O2)C=C(C=C3)O)O	Methoxy, Alcohol
COC1=C(C=C(C=C1)CCCN[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)OC)O.O	Carboxylic Acid, Ester, Methoxy, Alcohol, Carbonyl, Amine
COC1=CC(=C(C=C1)C(=O)CCC2=CC=CC=N2)O	Methoxy, Alcohol, Carbonyl
COC1=CC(=C(C=C1)CNC(=O)C(=O)NCCC2=CC=CC=N2)OC	Methoxy, Carbonyl, Amine
COC1=CC=C(C=C1)C(=O)OCC(=O)[O-].[Na+]	Carboxylic Acid, Ester, Methoxy, Carbonyl
COC1=CC=C(C=C1)CC2CC2	Cyclopropyl, Methoxy
COC1=CCCCC1	Methoxy
COc1c(cc(c(C)c1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C	Nitro, Nitroso, Nitroso Ether, Tert-butyl, Methoxy
COc1c(CC=C)cc2OCOc2c1OC	Methoxy
COc1cc(/C=C/C)ccc1OC(C)=O	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1cc(\C=C/C)ccc1O	Methoxy, Alcohol
COc1cc(\C=C/C)ccc1OCc2ccccc2	Methoxy
COc1cc(\C=C\C(C)=O)ccc1O	Aldehyde, Acetyl, Methoxy, Alcohol, Carbonyl
COc1cc(\C=C\C)cc(OC)c1O	Methoxy, Alcohol
COc1cc(\C=C\C)cc(OC)c1OC	Methoxy
COc1cc(\C=C\C)ccc1O	Methoxy, Alcohol
COc1cc(\C=C\C)ccc1O	Methoxy, Alcohol
COc1cc(\C=C\C)ccc1OC(=O)Cc2ccccc2	Methoxy, Carbonyl
COc1cc(\C=C\C)ccc1OC=O	Methoxy, Carbonyl
COc1cc(\C=C\C=O)ccc1O	Methoxy, Alcohol, Carbonyl
COc1cc(C)cc(O)c1	Methoxy, Alcohol
COc1cc(C)ccc1C(C)C	Methoxy
COc1cc(C)ccc1O	Methoxy, Alcohol
COc1cc(C=C)cc(OC)c1O	Methoxy, Alcohol
COc1cc(C=C)ccc1O	Methoxy, Alcohol
COc1cc(C=O)cc(c1O)c2cc(C=O)cc(OC)c2O	Methoxy, Alcohol, Carbonyl
COc1cc(C=O)cc(OC)c1O	Methoxy, Alcohol, Carbonyl
COc1cc(C=O)ccc1O	Methoxy, Alcohol, Carbonyl
COc1cc(C=O)ccc1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O	Methoxy, Alcohol, Carbonyl
COc1cc(C=O)ccc1OC(C)=O	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1cc(CC=C)c(OC)c2OCOc12	Methoxy
COc1cc(CC=C)cc(OC)c1O	Methoxy, Alcohol
COc1cc(CC=C)cc(OC)c1OC	Methoxy
COc1cc(CC=C)cc2OCOc12	Methoxy
COc1cc(CC=C)ccc1O	Methoxy, Alcohol
COc1cc(CC=C)ccc1OC(=O)c2ccccc2	Methoxy, Carbonyl
COc1cc(CC=C)ccc1OC(=O)CC(C)C	Methoxy, Carbonyl
COc1cc(CC=C)ccc1OC(=O)Cc2ccccc2	Methoxy, Carbonyl
COc1cc(CC=C)ccc1OC(C)=O	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1cc(CC=C)ccc1OC=O	Methoxy, Carbonyl
COc1cc(CC=C)ccc1OCc2ccccc2	Methoxy
COc1cc(CCC(C)=O)ccc1O	Aldehyde, Acetyl, Methoxy, Alcohol, Carbonyl
COc1cc(ccc1C)C(C)C	Methoxy
COc1cc(ccc1O)C(C)=O	Aldehyde, Acetyl, Methoxy, Alcohol, Carbonyl
COc1cc(ccc1O)C(O)=O	Carboxylic Acid, Methoxy, Alcohol, Carbonyl
COc1cc(ccc1O)C2OC(C)CC(C)(C)O2	Methoxy, Alcohol
COc1cc(ccc1O)C2OCC(C)O2	Methoxy, Alcohol
COc1cc(CO)ccc1O	Methoxy, Alcohol
COC1CC2CC1C3C=CCC23	Methoxy
COC1CC2CC1C3C2CC(C3)C=O	Methoxy, Carbonyl
COc1cc2OCOc2cc1CC=C	Methoxy
COc1ccc(\C=C/C(=O)C(C)C)cc1	Methoxy, Carbonyl
COc1ccc(\C=C\C)cc1	Methoxy
COc1ccc(\C=C\C)cc1	Methoxy
COc1ccc(\C=C\C)cc1OC	Methoxy
COc1ccc(\C=C\C)cc1OC	Methoxy
COc1ccc(\C=C\C=O)cc1	Methoxy, Carbonyl
COc1ccc(\C=C\C=O)cc1	Methoxy, Carbonyl
COc1ccc(C)cc1	Methoxy
COc1ccc(C)cc1C	Methoxy
COc1ccc(C=C)cc1OC	Methoxy
COc1ccc(C=O)c(O)c1	Methoxy, Alcohol, Carbonyl
COc1ccc(C=O)cc1	Methoxy, Carbonyl
COc1ccc(C=O)cc1OC	Methoxy, Carbonyl
COc1ccc(CC(C)=O)cc1	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1ccc(CC=C)cc1	Methoxy
COc1ccc(CC=C)cc1O	Methoxy, Alcohol
COc1ccc(CC=C)cc1OC	Methoxy
COc1ccc(CC=C)cc1OC	Methoxy
COc1ccc(CC=O)cc1	Methoxy, Carbonyl
COc1ccc(cc1)/C=C(/C)C=O	Methoxy, Carbonyl
COc1ccc(cc1)C#N	Nitrile, Methoxy
COc1ccc(cc1)C(=O)OCC(O)=O	Carboxylic Acid, Ester, Methoxy, Alcohol, Carbonyl
COc1ccc(cc1)C(C)=O	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1ccc(cc1)C(O)=O	Carboxylic Acid, Methoxy, Alcohol, Carbonyl
COc1ccc(cc1OC)C(C)=O	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1ccc(CCC(C)=O)cc1	Aldehyde, Acetyl, Methoxy, Carbonyl
COc1ccc(CO)cc1	Methoxy, Alcohol
COc1ccc(COC(=O)Cc2ccccc2)cc1	Ester, Methoxy, Carbonyl
