smiles,new_descriptors_added
O=C1CCC(C2CCCCC2)CC1,"['garden flower', 'chemical']"
CCCC(=O)C(CC)Sc1ccoc1C,"['cooked', 'empyreumatic']"
CC(=O)C1CC2C(C=C1C)C2(C)C,"['floral', 'bush flower']"
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,"['balsamic', 'floral', 'woody', 'animal']"
CCOCCC(C)CCC=C(C)C,"['fruity', 'bush flower', 'citrus']"
C=CCOC(=O)CC(C)CC(C)(C)C,['tropical fruit']
CCCC=CCC=O,"['vegetal', 'dry vegetal']"
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,"['vegetal', 'green vegetal', 'woody', 'fresh', 'sweet']"
CC(=O)OCCC1CC=C(C)C1(C)C,"['garden flower', 'fruity', 'bush flower']"
CCCCCCOC(=O)CCc1ccccc1,"['vegetal', 'green vegetal', 'fresh']"
CC(C)CC(=O)O.N,"['dairy', 'fermented']"
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,"['balsamic', 'vegetal', 'sweet', 'wood', 'resinous']"
CCC(C)C(C)C=O,"['vegetal', 'chemical', 'green vegetal', 'fresh', 'solvent']"
CC1CCC(C(C)(C)S)C(=O)C1,"['red berry', 'vegetal', 'lactone', 'stone fruit', 'green vegetal', 'fresh']"
CCCC(CCOC(C)=O)SC,"['vegetal', 'fruity', 'fresh', 'green vegetal']"
Cc1cc(SC(=O)c2ccco2)c(C)o1,"['cooked', 'empyreumatic']"
Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,"['chemical', 'alcoholic beverages', 'fermented drink', 'fermented', 'fruit with pip']"
CCC(C)(C)C1CCCCC1OC(C)=O,"['red berry', 'fruity']"
COC1(C)CCC23CC1C(C)(C)C2CCC3C,"['balsamic', 'vegetal', 'sweet', 'wood', 'green vegetal', 'resinous']"
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],"['vegetal', 'aldehydic', 'animal', 'green vegetal']"
CC(=O)OC(C)c1ccccc1,"['red berry', 'bush flower', 'vegetal', 'lactone', 'stone fruit', 'green vegetal', 'fruit with pip']"
Cc1coc2c1CC(C)CC2,"['roasted', 'oleaginous', 'empyreumatic', 'fermented', 'fruity', 'dried fruit', 'fatty']"
C#CC(C)(O)CCC=C(C)C,['animal']
CCNC(=O)C1CC(C)CCC1C(C)C,"['chemical', 'solvent', 'phenolic', 'medicinal', 'fresh']"
CCCCCCCCCCCCCC#N,"['floral', 'vegetal', 'sweet', 'tree flower', 'honeyed', 'fruity', 'green vegetal']"
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)(C)C)cc1,"['garden flower', 'vegetal', 'sweet', 'tree flower', 'honeyed', 'fruity', 'green vegetal', 'citrus']"
Cc1ccc(CCC=O)cc1,['garden flower']
COc1ccc(CC(C)C=O)cc1,"['vegetal', 'red berry', 'fruity', 'fresh', 'green vegetal']"
CCC(C)C(=O)SC,"['vegetal', 'vegetable', 'cruciferous', 'sulphur']"
CC1CCC2(O1)C(C)(C)CCCC2(C)O,"['vegetal', 'chemical', 'mint', 'phenolic', 'wood', 'green vegetal', 'resinous', 'fresh', 'medicinal']"
CC(=O)OCC(CO)OC(C)=O,"['chemical', 'solvent', 'phenolic', 'medicinal', 'fresh']"
CCCCC(=O)c1ccccc1,"['woody', 'sweet']"
N#CC(=C1CCCCC1)c1ccccc1,"['garden flower', 'fruity', 'citrus']"
C=CCOC(=O)c1ccccc1O,['tropical fruit']
CCCCCC#CC(=O)OCC,"['garden flower', 'floral', 'vegetal', 'fatty', 'green vegetal']"
CCCCCCCCCC(C)CO,"['woody', 'sweet']"
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,"['animal', 'floral']"
CCC(=O)c1ccc(OC)cc1,"['fermented', 'fresh']"
O=C(Cc1ccccc1)OCCCc1ccccc1,"['garden flower', 'vegetal', 'bush flower', 'sweet', 'green vegetal', 'woody', 'fresh']"
CC(C)c1ccc2ncccc2c1,"['mineral', 'vegetal', 'metal', 'fresh', 'oleaginous', 'fruity', 'green vegetal', 'dried fruit', 'fatty']"
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,"['animal', 'floral']"
c1ccc2c(c1)CCCN2,"['honeyed', 'sweet']"
O=C(c1ccccc1)c1ccc2ccccc2c1,"['tree flower', 'honeyed', 'fruity', 'sweet']"
O=C1CCC2=C(CCCC2)O1,"['balsamic', 'vegetal', 'lactone', 'sweet', 'oleaginous', 'dry vegetal', 'fruity', 'dried fruit', 'fatty', 'tropical fruit', 'fresh', 'woody']"
CC1(C)COC2(CCCCC2)OC1,"['vegetal', 'dry vegetal', 'phenolic']"
CC(=O)c1ccc2c(c1)CCCC2,"['animal', 'sweet', 'tree flower', 'fruity', 'honeyed', 'fruit with pip']"
COc1ccc(C#N)cc1,"['balsamic', 'vegetal', 'lactone', 'dry vegetal', 'woody', 'fresh']"
COC1(OC)CCCCCCCCCCC1,"['balsamic', 'vegetal', 'sweet', 'wood', 'resinous']"
CCCCCCCC(=O)N(CC)CC,"['vegetal', 'dry vegetal']"
COC1CCc2ccccc21,['fresh']
O=COCCCC1CCCCC1,"['mineral', 'chemical', 'vegetal', 'woody', 'metal', 'spicy', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
c1coc(Cc2ccco2)c1,['empyreumatic']
CCCCCCCc1ccccn1,"['vegetal', 'garden flower', 'green vegetal', 'fresh']"
C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,"['fruity', 'dried fruit', 'fatty', 'oleaginous']"
CC(C)c1ccnc2ccccc12,"['vegetal', 'mineral', 'green vegetal', 'metal', 'fresh']"
CC(C)Cc1ccnc2ccccc12,"['vegetal', 'phenolic', 'green vegetal', 'fresh']"
CC(C)c1cccc(CC=O)c1,"['vegetal', 'green vegetal', 'fresh']"
COC(=O)CC(O)(CC(=O)OC)C(=O)OC,"['chemical', 'fresh', 'solvent']"
CCCCCCC1OCCO1,"['vegetal', 'green vegetal']"
O=C1CCCCCCCCOCCCCCCO1,['fatty']
Cc1cccc(CCO)c1,"['garden flower', 'bush flower']"
N#CC=Cc1ccccc1,"['chemical', 'woody', 'phenolic', 'medicinal']"
CCCCCCCCCC#N,"['balsamic', 'barrel aged alcohol', 'chemical', 'alcoholic beverages', 'sweet', 'fermented', 'woody']"
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,"['floral', 'bush flower', 'animal', 'sweet', 'tree flower', 'honeyed', 'fruity']"
CC(C)(C)C(=O)OCc1ccccc1,['garden flower']
CCCCCC(=O)SC,"['vegetable', 'chemical', 'vegetal', 'sulphur', 'solvent', 'dairy', 'fermented', 'cruciferous', 'green vegetal', 'fresh']"
O=C1CCCCCCCCCCCCCCC1,['floral']
CCOc1cc(C)ccc1O,"['balsamic', 'sweet']"
COC1CCCCCCCCCCC1,"['balsamic', 'vegetal', 'animal', 'sweet', 'dry vegetal', 'wood', 'resinous']"
Cl.NCCCC(N)C(=O)O,"['vegetal', 'green vegetal', 'fresh']"
CC(=O)OC(C)CCC=C(C)CCC=C(C)C,"['vegetal', 'fruity', 'citrus', 'green vegetal']"
O=C1CCCCCCCCCCCCCCCC1,['animal']
Cc1ccccc1Oc1ccccc1,"['garden flower', 'bush flower', 'floral']"
CCCCCCCC1OCCO1,"['vegetal', 'green vegetal', 'fruity', 'citrus']"
OC1COC(Cc2ccccc2)OC1,"['garden flower', 'vegetal', 'bush flower', 'sweet', 'dry vegetal', 'honeyed', 'green vegetal', 'fresh']"
C=CCCCCCC=C,"['fruity', 'citrus']"
CCC(=O)CC(C)(C)c1ccccc1,['bush flower']
CC(=O)CC(C)(C)C1CCCCC1,"['vegetal', 'green vegetal']"
C#CC1(OC(C)=O)CCCCC1,"['vegetal', 'dry vegetal']"
O=C(O)C1CC2C=CC1C2,"['vegetal', 'green vegetal', 'fresh']"
CCCCOCCc1ccccc1,"['earthy', 'mineral', 'vegetal', 'metal', 'musty', 'fermented', 'green vegetal', 'woody', 'fresh']"
CCCC(=O)c1cccs1,"['cooked', 'empyreumatic']"
CC(CO)C1CCCCC1,"['garden flower', 'vegetal', 'sweet', 'green vegetal', 'woody', 'fresh']"
CCCCCCCCCOC(=O)c1ccccc1,"['fruity', 'woody', 'citrus']"
CCCCCCC(=O)OCc1ccccc1,"['lactone', 'stone fruit']"
CCc1ccc(OC)c(OC)c1,['fermented']
COc1ccc(CS)cc1,"['woody', 'fresh', 'sweet', 'empyreumatic']"
CCCCOC(=O)C1CCCCC1,"['vegetal', 'green vegetal', 'fresh']"
CC(=O)OCCOc1ccc(C)cc1,"['bush flower', 'woody', 'sweet']"
CC(C)=CCCC(C)=CCOC(Cc1ccccc1)OCC=C(C)CCC=C(C)C,"['vegetal', 'fruity', 'bush flower', 'fresh', 'green vegetal']"
CCCCCCCOC(=O)c1ccccc1,"['mineral', 'vegetal', 'metal', 'sweet', 'green vegetal', 'woody', 'fresh']"
C=C(CCOC(C)=O)c1ccccc1,"['woody', 'fresh']"
O=C1CCC=C1O,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CCCCCCCCC#CC(=O)OCC,"['vegetal', 'green vegetal', 'fresh']"
CC(C)(CO)Cc1ccccc1,['garden flower']
CC(C)C1CCC(CO)CC1,"['garden flower', 'fresh aldehydic', 'vegetal', 'aldehydic', 'fatty', 'green vegetal']"
C=CCOCCc1ccccc1,"['earthy', 'vegetal', 'musty', 'sweet', 'fermented', 'honeyed', 'green vegetal', 'woody', 'fresh']"
CC=Cc1cc(C(C)C)ccc1C,"['vegetal', 'green vegetal', 'fresh']"
Cc1ccc(OCCO)cc1,['bush flower']
CCCCc1nccnc1C,['fresh']
CC(=O)OC1CC2CC1C1CCCC21,"['vegetal', 'green vegetal', 'fresh']"
CC1=CCC(CC#N)C1(C)C,"['vegetal', 'dry vegetal', 'phenolic', 'wood', 'woody', 'resinous', 'fresh']"
CC1=CCC(C(C)CCO)CC1,"['fruity', 'bush flower', 'citrus']"
CC(CC=O)c1ccccc1,"['vegetal', 'garden flower', 'floral', 'green vegetal', 'fresh']"
CCCC1CC(C(=O)OCC)=C(C)O1,"['garden flower', 'bush flower', 'vegetal', 'floral', 'aromatic plant', 'green vegetal']"
C=C(C)C12CC(CC1CO)C(C)=C2C,['chemical']
C=C(C)c1cccc(C(C)CC=O)c1,"['vegetal', 'fruity', 'chemical', 'peponide', 'green vegetal']"
CC(C)c1cccc(C(C)CC=O)c1,"['vegetal', 'garden flower', 'green vegetal']"
CCC1(C)C(C)C(=O)C=C(C)C1C,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CCCCCCC1CCOC1=O,"['balsamic', 'vegetal', 'lactone', 'aldehydic', 'oleaginous', 'dry vegetal', 'green vegetal', 'dried fruit', 'fresh', 'fatty', 'tropical fruit', 'coumarin', 'fresh aldehydic', 'woody']"
C=CC(C)(O)CCCC(C)C,"['chemical', 'vegetal', 'fresh', 'mint', 'fruity', 'phenolic', 'green vegetal', 'medicinal', 'citrus']"
CCC(C)(O)C=CC=C(C)C,"['garden flower', 'fruity', 'citrus']"
CCOC1CC2CCC1(C)C2(C)C,"['vegetal', 'chemical', 'mint', 'phenolic', 'wood', 'green vegetal', 'resinous', 'fresh', 'medicinal']"
CCCCCCOCC(OC)OC,"['vegetal', 'green vegetal']"
c1ccc2c(c1)CC1COCOC21,"['floral', 'bush flower']"
CC(C)OC(=O)c1ccccc1N,"['honeyed', 'sweet']"
CCCCCCCCCCOC(=O)c1ccccc1N,"['fruit with pip', 'fruity']"
CCCc1nc(C)cnc1C,"['oleaginous', 'fruity', 'dried fruit', 'fatty']"
Cc1ccccc1CCO,"['vegetal', 'bush flower', 'fresh', 'green vegetal']"
Cc1ccc(CC(C)(C)O)cc1,"['vegetal', 'garden flower', 'fresh', 'green vegetal']"
COc1ccc(OC)c(C(C)(C)C)c1,"['vegetal', 'green vegetal']"
CCCCCCCC(C=O)=Cc1ccccc1,"['vegetal', 'green vegetal', 'fresh']"
CC(C)=CCCC(C)CCOC(=O)C=C(C)C,"['garden flower', 'bush flower']"
CCC(C)(CCCC(C)C)OC(C)=O,"['fruity', 'lemony', 'citrus']"
CC(C)C1CCC(C)(O)CC1,"['vegetal', 'phenolic', 'wood', 'fruity', 'citrus', 'resinous', 'fresh']"
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,"['balsamic', 'floral', 'woody', 'animal']"
CC12CCC3(CCCC(C)(C)C3C1)OC2=O,"['balsamic', 'woody', 'sweet']"
CC1=C(O)C(=O)CC1C,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CC(C)=CCCC(C)CC=NO,"['fresh', 'fruity', 'citrus']"
CC(=O)C1=CC(C)(C)CCC1,['fatty']
COC(=O)c1cc(C)ccc1O,"['red berry', 'phenolic', 'cherry', 'animal']"
CCOC1CC(C)CC(C)(C)C1,"['vegetal', 'citrus', 'green vegetal']"
C=C(C=O)C(C)CC(C)(C)C,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
C=C(C=O)C(C)CCC=C(C)C,"['vegetal', 'fruity', 'lemony', 'citrus', 'green vegetal']"
CCC(CC(C)CC)=NO,"['vegetal', 'green vegetal', 'fresh']"
C=C(C)C(O)CCC(C)CCO,"['floral', 'bush flower']"
CCCCCCCCCCC=CC#N,"['vegetal', 'fruity', 'fatty', 'citrus', 'green vegetal']"
CCOCCC(C)CCCC(C)C,"['bush flower', 'vegetal', 'green vegetal', 'fruity', 'citrus']"
CC1OC(C)(O)C(C)OC1(C)O,['fatty']
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,"['dry vegetal', 'wood', 'vegetal', 'resinous']"
CC(C)=CCCC(C)=CCCC(C)CO,"['vegetal', 'fatty', 'green vegetal']"
CCCCC1C=C(C)CC(C)O1,"['vegetal', 'garden flower', 'fresh', 'green vegetal']"
CC(OC=O)C1CCCC(C)(C)C1,['fruit with pip']
CC(O)C1CCCC(C)(C)C1,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CC(=O)OC(C)C1CCCC(C)(C)C1,"['garden flower', 'bush flower', 'animal']"
C=C1CCCC2(C)CCC(C(C)(C)O)CC12,"['vegetal', 'green vegetal', 'fresh']"
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,['animal']
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,"['dairy', 'balsamic', 'woody', 'animal']"
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,"['honeyed', 'sweet']"
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,['animal']
C=CC(=C)CC(O)C=C(C)C,"['vegetal', 'sweet', 'phenolic', 'wood', 'woody', 'resinous', 'fresh']"
C=C1CCC(C(C)C)C2C=C(C)CCC12,['fatty']
CC(O)C(C)Cc1ccccc1,"['garden flower', 'vegetal', 'bush flower', 'green vegetal', 'fresh']"
C=CCCC(=O)C1=CCCC(C)(C)C1,"['garden flower', 'floral', 'vegetal', 'green vegetal', 'tropical fruit']"
CCC(O)Cc1ccccc1,['garden flower']
CC1(C)C(=O)C2CCC1C2,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CSCCCCC#N,"['vegetal', 'vegetable', 'cruciferous', 'sulphur']"
CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,"['vegetal', 'green vegetal', 'fresh']"
CCCCc1ncsc1C,"['vegetal', 'green vegetal', 'fresh']"
CC12CCC3C(CCC4C(C)(C)CCCC43C)(CO1)O2,"['balsamic', 'floral', 'animal', 'sweet']"
CC12CCCC(OC=O)(C1)C1CC(C)(C)C1CC2,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CCC=CCCCCCCC=O,"['vegetal', 'fruity', 'citrus', 'fatty', 'green vegetal']"
CC1(C)C(=CCO)C2CCC1C2,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CCOCOC1CCCCCCCCCCC1,"['balsamic', 'vegetal', 'sweet', 'wood', 'resinous']"
CC(=CC=O)CCC=C(C)CC(C)C,"['vegetal', 'fatty', 'green vegetal']"
OC(Cc1ccccc1)c1ccccc1,['garden flower']
CC(O)Cc1ccccc1,['bush flower']
CCCCC1OC(C)CC(C)(C)O1,"['vegetal', 'garden flower', 'floral', 'green vegetal', 'fresh']"
C=CC(C)=CCC1OC1(C)C,"['mineral', 'fruit with pip', 'fruity', 'bush flower', 'floral', 'metal']"
O=C(Cc1ccccc1)OCc1ccco1,"['honeyed', 'sweet']"
CC(=O)OCC(OC(C)=O)c1ccccc1,"['garden flower', 'vegetal', 'sweet', 'honeyed', 'green vegetal', 'woody']"
Cc1ccc(CCO)cc1,"['bush flower', 'vegetal', 'sweet', 'green vegetal', 'woody', 'fresh']"
CCCCCCC1OCCC(C)O1,"['garden flower', 'bush flower']"
CCOC(C)Oc1ccccc1,"['vegetal', 'floral', 'green vegetal', 'bush flower']"
CC(C=O)C1CCCCC1,"['vegetal', 'green vegetal']"
CC(C)c1ccc(C=CC=O)cc1,"['balsamic', 'woody', 'sweet']"
CC(C)=CCCC1=CCC(C)(C=O)CC1,"['vegetal', 'chemical', 'fatty', 'green vegetal']"
CC1CC(C)(C)OC(c2ccccc2)O1,"['vegetal', 'bush flower', 'green vegetal', 'floral', 'fresh']"
CC(C)C1OCOCC1(C)C,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal']"
CCCCC(C#N)c1ccccc1,"['vegetal', 'green vegetal', 'woody', 'fresh', 'sweet']"
CC1=CC(C)CC(C=O)C1,"['vegetal', 'green vegetal', 'fatty', 'fresh']"
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1O)C2,"['vegetal', 'green vegetal', 'sweet']"
OCC1CC2C3CCC(C3)C2C1,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CCC(C)CCCO,"['vegetal', 'animal', 'oleaginous', 'fruity', 'green vegetal', 'dried fruit', 'fresh']"
CCOC(=O)CC(O)c1ccccc1,"['vegetal', 'dry vegetal', 'red berry', 'phenolic']"
CC(O)CC(C)(C)c1ccccc1,"['vegetal', 'garden flower', 'fresh', 'green vegetal']"
CSCc1cnccn1,"['pyrazic', 'vegetal', 'sweet', 'empyreumatic', 'oleaginous', 'fruity', 'cooked sugar', 'dried fruit', 'fatty', 'cooked', 'fermented']"
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,"['balsamic', 'vegetal', 'sweet', 'wood', 'green vegetal']"
CC1(C)CCC(CO)C23C4CC(CC412)C3(C)C,"['balsamic', 'sweet']"
CC1(C)CCC(COC=O)C23C4CC(CC412)C3(C)C,"['balsamic', 'vegetal', 'sweet', 'wood', 'green vegetal', 'resinous']"
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,"['bush flower', 'fresh']"
CCCCCCCOC(=O)Cc1ccccc1,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fatty', 'fruity', 'honeyed', 'green vegetal', 'citrus', 'fresh']"
C=CCCC(=O)c1ccccc1,"['floral', 'bush flower', 'woody', 'sweet']"
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1,"['garden flower', 'sweet', 'tree flower', 'honeyed', 'fruity']"
CC1(C)C2CCC(C2)C1(C)O,"['chemical', 'vegetal', 'mint', 'fermented', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C,"['wood', 'vegetal', 'resinous', 'green vegetal']"
CC1CCC2OC2(C)CCC2C1CC2(C)C,"['dry vegetal', 'balsamic', 'vegetal', 'sweet']"
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,['animal']
C=CCOC1CC2CC1C1C=CCC21,['fresh']
CCCCCCCC1CCCO1,"['vegetal', 'bush flower', 'fresh', 'green vegetal']"
CC(C)=CCC1CCCC1=O,['bush flower']
CCCCCCCCC(CC)C(=O)O,"['vegetal', 'aldehydic', 'fatty', 'fruity', 'green vegetal', 'citrus']"
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,"['vegetal', 'wood']"
CC1=CCC(CCC(C)C(C)O)C1(C)C,"['vegetal', 'dairy', 'wood', 'resinous']"
CC1=CCCC2(C)C(OC=O)C(C)CCC12C,"['balsamic', 'floral', 'sweet']"
CCC(C)c1ccc2ncccc2c1,"['phenolic', 'vegetal', 'green vegetal']"
CCCCCC1(C)CCC(C)(C)C1=O,"['floral', 'bush flower', 'stone fruit']"
CC(=CC1=C(C)CCCC1(C)C)C(C)O,"['vegetal', 'green vegetal']"
CC(=O)OC(C)C=CC1C(C)=CCCC1(C)C,"['garden flower', 'fruity']"
CC(C)=CCCC1=CCCC(C)(C=O)C1,"['garden flower', 'floral', 'vegetal', 'chemical', 'green vegetal', 'fruity', 'citrus', 'fatty']"
CC(C)=CCCC1=CCCC(C=O)C1,"['vegetal', 'chemical', 'fatty', 'citrus', 'green vegetal']"
COc1cc(C2OC(C)CC(C)(C)O2)ccc1O,"['balsamic', 'empyreumatic', 'dairy', 'phenolic', 'woody', 'smoked']"
CCOc1cc(C2OC(C)CC(C)(C)O2)ccc1O,"['dairy', 'balsamic', 'woody']"
COC(=O)C1CC2CC1C(C)(C)C2,"['vegetal', 'sweet', 'phenolic', 'wood', 'green vegetal', 'resinous', 'fresh']"
COC1CC2CC1C1C=CCC21,"['vegetal', 'green vegetal', 'peponide', 'fresh']"
CC(CC#N)CCc1ccccc1,"['garden flower', 'mineral', 'fruity', 'metal', 'citrus']"
CC(C)CCCCC=O,"['vegetal', 'fruity', 'citrus', 'green vegetal']"
CC(=CC#N)CCc1ccccc1,"['bush flower', 'vegetal', 'aldehydic', 'chemical', 'sweet', 'green vegetal', 'medicinal', 'fresh', 'fatty', 'fresh aldehydic', 'spicy', 'phenolic', 'woody', 'citrus']"
CC(C)CCC1(C)OCC=CCO1,"['balsamic', 'bush flower', 'floral', 'woody']"
COc1ccc(COC(C)=O)cc1OC,"['fruity', 'bush flower']"
CC(=O)c1nc(C)cnc1C,"['pyrazic', 'cooked', 'sweet', 'empyreumatic', 'nutty', 'oleaginous', 'fruity', 'cooked sugar', 'dried fruit', 'fatty']"
COC(=O)c1ccccc1N=CCc1ccccc1,"['vegetal', 'garden flower', 'green vegetal', 'fresh']"
CCCCCCCC=Nc1ccccc1C(=O)OC,"['fruity', 'fruit with pip']"
CCOC(=O)OC1CCCCC1C(C)(C)C,"['vegetal', 'green vegetal', 'fresh']"
CCOc1cnc(C)cn1,"['fruity', 'dried fruit', 'fatty', 'oleaginous', 'empyreumatic']"
Cc1ccc(OCC=O)cc1,"['vegetal', 'chemical', 'dry vegetal', 'fruity', 'peponide']"
CCCCCCCCCC=Nc1ccccc1C(=O)OC,"['tree flower', 'honeyed', 'fruity']"
CC(C)=CCCC(C)CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,['bush flower']
CC(C)OCCc1ccccc1,"['mineral', 'bush flower', 'vegetal', 'floral', 'metal', 'green vegetal', 'fresh']"
CCCCCCCCC=CCC=O,"['fruity', 'citrus']"
CC(O)C1C2CCC(C2)C1(C)C,"['vegetal', 'green vegetal']"
CC1C2CC(CC2C2CCC(O)CC2)C1(C)C,"['vegetal', 'wood']"
CC1(C)C2CCC1(C)C(C1CCC(O)CC1)C2,"['vegetal', 'wood']"
CC(C)CCCC1=CCC(C)(C=O)CC1,"['mineral', 'vegetal', 'metal', 'fruity', 'green vegetal', 'citrus', 'fatty']"
CC1=CC(C)CC(C#N)C1,"['balsamic', 'vegetal', 'lactone', 'sweet', 'dry vegetal', 'woody', 'fresh']"
CCOC(OCC)C1CC2CC1C1C=CCC21,"['garden flower', 'floral', 'fresh']"
CC1=CC(C)C(C)C(C=O)C1,"['vegetal', 'green vegetal']"
CC1CCC(O)C(C(C)(C)C)C1,"['vegetal', 'green vegetal']"
COC(=O)c1ccccc1N=CC1CC=C(CCCC(C)(C)O)CC1,"['garden flower', 'tree flower', 'honeyed', 'fruity']"
CC1=CC(C)C(CO)CC1,"['vegetal', 'green vegetal']"
CC(C)C(=O)OC1CC2CC1C1C=CCC21,"['malt', 'roasted', 'cocoa', 'sweet', 'empyreumatic', 'woody', 'fresh']"
CC(=O)OCC1CCC(C)CC1C,"['fruity', 'citrus']"
CC(=O)OCC1CC(C)=CC(C)C1,"['vegetal', 'fresh', 'fruity', 'green vegetal', 'citrus']"
CCCCC1(CC)CCC(=O)OC1,"['balsamic', 'vegetal', 'lactone', 'fresh', 'oleaginous', 'sweet', 'dry vegetal', 'fruity', 'woody', 'dried fruit', 'tropical fruit', 'coumarin']"
CCCCCCC(CO)C(C)=O,"['vegetal', 'green vegetal']"
CC(=O)C1(C)CC(=O)C(C)(SCc2ccco2)O1,"['empyreumatic', 'roasted']"
CC1=CC2CC(C=O)C1CC2C(C)C,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fatty', 'green vegetal']"
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fatty', 'fruity', 'green vegetal', 'citrus']"
CC(C)CCCC(C)CCOC(=O)Cc1ccccc1,['bush flower']
CC(C)C(=O)OC1CCC2CCCCC2C1,"['bush flower', 'floral', 'lactone', 'stone fruit']"
CC12CCCC3(CC1)C1(C)OC1CCC23C,['animal']
CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C,"['dairy', 'garden flower', 'floral']"
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,"['fruity', 'citrus']"
COC(C)OCCC(C)CCC=C(C)C,"['fruity', 'fresh', 'citrus']"
CC(C)C(=O)OC1CC2CC1C1CC=CC21,"['vegetal', 'bush flower', 'fresh', 'fatty', 'green vegetal']"
CC(C)(C)C(=O)OC1CC2CC1C1CC=CC21,"['vegetal', 'lactone', 'stone fruit', 'green vegetal', 'fresh']"
CC(=O)OC(C)CC(C)(C)c1ccccc1,"['vegetal', 'fatty', 'sweet', 'fruity', 'green vegetal', 'citrus']"
CC(C)=CCCC1=CCCC(C#N)C1,"['chemical', 'fruity', 'citrus']"
CC1(C)CCCC2(C)C1CCC1(C)OCCC12,"['balsamic', 'vegetal', 'animal', 'dry vegetal', 'phenolic', 'wood', 'green vegetal', 'resinous', 'fresh']"
CCCCC(CC)C1OCCO1,"['earthy', 'vegetable', 'mineral', 'vegetal', 'root', 'metal', 'sulphur', 'cruciferous', 'green vegetal', 'fresh']"
CC(O)CCC1C(C)CCCC1(C)C,"['garden flower', 'phenolic', 'animal']"
CC(=O)c1ccc2c(c1)C(C)(C)C(C)C2(C)C,['animal']
CCCCCCOC(C)OC,"['vegetal', 'green vegetal', 'fresh']"
CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,"['balsamic', 'vegetal', 'sweet', 'wood', 'resinous']"
CC(CCO)CCc1ccccc1,"['garden flower', 'bush flower', 'vegetal', 'sweet', 'honeyed', 'fruity', 'green vegetal']"
CC(CC=O)CCc1ccccc1,"['garden flower', 'floral', 'vegetal', 'fatty', 'green vegetal']"
CC(C)=CC1OCCC(C)O1,"['vegetal', 'green vegetal', 'fresh']"
CC(C)CC(=O)OC1C2(C)CCC(C2)C1(C)C,"['phenolic', 'wood', 'vegetal', 'woody', 'resinous', 'fresh']"
