smiles,new_descriptors_added
COCC=C(C)CCC=C(C)C,['bush flower']
CC(C)=CCCC(C)=CCCC=O,"['chemical', 'green vegetal', 'fatty', 'fruity', 'vegetal']"
CC=CC(=O)OC1CCCCC1,"['green vegetal', 'fresh', 'vegetal']"
CCOC(C)OCC=C(C)CCC=C(C)C,"['empyreumatic', 'cooked', 'dairy', 'balsamic', 'woody', 'cooked sugar']"
C=CC=CC=CCC,"['green vegetal', 'fresh', 'vegetal']"
CCC=CCCOC(=O)C#CCCCCCC,"['green vegetal', 'fresh', 'vegetal']"
CCC=CCCOC(=O)C=CCCC,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fruit with pip', 'fresh', 'green vegetal', 'fatty']"
CCC=CCCOC(=O)C#CCCCCC,"['green vegetal', 'fresh', 'garden flower', 'floral', 'vegetal']"
CCCC=CCC1CCCC1=O,"['oleaginous', 'fruity', 'vegetal', 'coumarin', 'dried fruit', 'balsamic', 'dry vegetal', 'fatty', 'fresh', 'tropical fruit', 'woody', 'sweet', 'lactone']"
CC(C=O)=CCC1=C(C)CCCC1(C)C,"['fruity', 'vegetal', 'dried fruit', 'green vegetal', 'dry vegetal', 'fatty', 'garden flower', 'oleaginous']"
CC1=CCCC(C)(C)C1C=CC(=O)C(C)C,['garden flower']
CC(=O)OC=Cc1ccccc1,"['balsamic', 'chemical', 'alcoholic beverages', 'barrel aged alcohol', 'woody']"
COC(=O)OC1CCC=CCCC1,"['vegetal', 'green vegetal', 'fresh', 'garden flower', 'tropical fruit']"
C=CC(C)(C#N)Cc1ccccc1,"['green vegetal', 'fatty', 'fresh', 'vegetal']"
CCOC(=O)CC(=CC(=O)[O-])C(=O)[O-],"['chemical', 'alcoholic beverages', 'fermented', 'floral', 'fermented drink']"
CC1(C)CCCCC1(C)O,"['green vegetal', 'dry vegetal', 'vegetal']"
CCC(=O)C=CC1C(C)C=CCC1(C)C,"['animal', 'musky']"
COC(=O)C1OC1(C)C=CC1C(C)=CCCC1(C)C,['red berry']
CC(C)=CCCC(C)=CCOC(=O)C=Cc1ccccc1,"['bush flower', 'floral', 'woody', 'sweet']"
CC1CCOC(C=Cc2ccccc2)O1,"['chemical', 'phenolic', 'woody', 'medicinal']"
C1=CC2COCC2CCCCCCCC1,['musky']
CC(=O)C=CC1C(C)C=C(C)CC1C,['garden flower']
O=C1CCC=CCCCCCCCCCC1,"['musky', 'floral']"
CCC=C(C)COC(C)=O,"['fruit with pip', 'tropical fruit', 'peponide']"
CCOC(C)C=CC1C(C)=CCCC1(C)C,"['chemical', 'solvent', 'fresh']"
CCCCC=CCOC(=O)CC(C)C,"['green vegetal', 'fresh', 'vegetal']"
CCC=CCCOC(CC)OC,"['green vegetal', 'vegetal']"
CCCC=CCOC(=O)CC1CCCC1,['fruit with pip']
CC(=O)C=CCC(C)CCCC(C)C,['bush flower']
CC(=Cc1ccccc1)CO,['woody']
C=CCCCC(=O)OCC,['tropical fruit']
COc1ccc(CC2CC2)cc1,['fresh']
CCCCCC1OC1C=CC=O,"['fruity', 'vegetal', 'mineral', 'metal', 'green vegetal', 'fatty', 'fresh']"
CC1=CC2OC(=O)C(C)C2CC1,"['oleaginous', 'fruity', 'dried fruit', 'vegetal', 'coumarin', 'balsamic', 'dry vegetal', 'fresh', 'fatty', 'tropical fruit', 'lactone']"
CC1=CCC(C(C)(C)S)CC1,"['vegetable', 'fruity', 'vegetal', 'sulphur']"
CC1(O)CCC2CC1C2(C)C,"['wood', 'vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'resinous', 'medicinal']"
C=C1C2CCC(=O)C23CCC(C3)C1(C)C,"['vegetal', 'green vegetal']"
CCCCCC(O)C(C)=O,"['fatty', 'fruity', 'dried fruit', 'oleaginous']"
CC1=C(O)C(=O)CC1(C)C,['empyreumatic']
CC(=O)C=Cc1c(C)ccc(C)c1C,"['green vegetal', 'fresh', 'vegetal']"
Cc1ccoc1CC1OC1(C)C,"['green vegetal', 'fresh', 'fruity', 'vegetal']"
CC1=CCC2(O)CC1C2(C)C,['fermented']
CC(C)=CCC=C(C)CC=O,"['green vegetal', 'fresh', 'vegetal']"
CC(=O)C(O)Cc1ccccc1,['dairy']
CC(=O)C1=CCCN1,"['fatty', 'empyreumatic', 'fruity', 'dried fruit', 'oleaginous']"
C=C(CCC=C(C)C)C1CC=C(C=O)CC1,"['green vegetal', 'fresh', 'vegetal']"
C=Cc1ncc(C)nc1C,['fermented']
CC(C)=CCCC1(C)C2CC=C(C)C1C2,"['vegetal', 'dry vegetal']"
CC(O)CC(C)(C)S,"['fruity', 'lemony', 'citrus', 'fresh']"
CSCC(C)=O,"['peponide', 'fruity']"
CCC(S)C(C)CO,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
C=CC1(C)OC(C)(C)CCC1O,"['green vegetal', 'fresh', 'fruity', 'vegetal']"
O=C1CCCCCC=CCCCCCCCC1,"['animal', 'musky']"
C=CC(C)=CCC(C)(C)C(=NO)C(C)C,"['fruity', 'vegetal', 'berry', 'citrus', 'green vegetal', 'fresh', 'bush flower', 'black fruit']"
CCCCCC(C=O)=Cc1ccc(C)cc1,"['green vegetal', 'fresh', 'fruity', 'vegetal']"
CC(=O)C=CC1=CCCC(C)C1(C)C,['garden flower']
C=C1CCCC(C)(C)C1CCC(C)=CCCC1C(C)(O)CCC2C(C)(C)CCCC21C,"['balsamic', 'sweet']"
C=CC(C)(O)CCC=C(C)CC,"['fruity', 'lemony', 'vegetal', 'citrus', 'green vegetal', 'bush flower']"
CC(C)CC=C(CO)C(C)C,"['vegetal', 'green vegetal', 'aromatic plant']"
CC(=O)OCC(=CCC(C)C)C(C)C,"['vegetal', 'green vegetal', 'aromatic plant']"
CC(C)=CCCC(C)=CC(=O)OCCC(C)C,"['fruity', 'lemony', 'vegetal', 'citrus', 'honeyed', 'dry vegetal', 'fresh', 'bush flower', 'sweet']"
CC=CC=CC=CC=CCCCCCCO,"['wood', 'vegetal']"
O=CC(=Cc1ccco1)c1ccccc1,['fruity']
O=C1CCCCCCCCCCC=CCCO1,"['animal', 'musky']"
CC(C)=CCCC(C)=CCOC(=O)C(C)=C(C)C,"['floral', 'balsamic', 'chemical', 'bush flower', 'alcoholic beverages', 'barrel aged alcohol', 'woody']"
CC1=CCCC2(C)OC2CCC(C)=CCC1,"['balsamic', 'sweet']"
CC(=O)C(C)=CCC1CC=C(C)C1(C)C,"['wood', 'garden flower', 'vegetal']"
CCOC(C)C=CC1=C(C)CCCC1(C)C,"['wood', 'red berry', 'vegetal', 'resinous', 'stone fruit', 'lactone']"
CC=C(C)C(=O)OCCC(C)CC,"['green vegetal', 'aromatic plant', 'garden flower', 'vegetal']"
COC(=O)c1ccccc1N=CC=C(C)CCC=C(C)C,['lemony']
CCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,"['green vegetal', 'bush flower', 'fresh', 'garden flower', 'vegetal']"
CCCC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,"['oleaginous', 'floral', 'dried fruit', 'bush flower', 'fatty', 'sweet']"
CCC(O)C(C)=CC1(C)CC2C=CC1C2,"['wood', 'vegetal']"
CC=CC(=O)OC(C)C1CCCCC1,"['fruit with pip', 'green vegetal', 'fresh', 'vegetal', 'sweet']"
CC=CC(=O)OC1CCCC1C1CCCC1,"['bush flower', 'garden flower', 'stone fruit', 'lactone']"
CCC=CCC(OC)OC,['fruit with pip']
CC(=CCC1CC=C(C)C1(C)C)C(C)O,"['wood', 'fatty', 'floral', 'vegetal']"
CC(C=O)=CCC1C(C)=CCCC1(C)C,"['fruity', 'floral', 'vegetal', 'dried fruit', 'dry vegetal', 'fatty', 'garden flower', 'oleaginous']"
CCC(=O)C(C)=CC1C(C)CC=CC1(C)C,"['garden flower', 'fruity', 'floral']"
CCC=CCCOCC=O,"['chemical', 'green vegetal', 'fatty', 'fruity', 'vegetal']"
CCC=CCCCCC(OC)OC,"['vegetable', 'fresh aldehydic', 'vegetal', 'aldehydic', 'green vegetal', 'fresh', 'fatty', 'cucurbitacea', 'peponide']"
C=CCCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,"['green vegetal', 'bush flower', 'vegetal']"
CC(C)=CCCC(C)CCOC(=O)C=Cc1ccccc1,"['spicy', 'chemical', 'phenolic', 'bush flower', 'woody', 'medicinal']"
CC=C1CC2CC1C1CCC(=O)OC21,"['vegetal', 'green vegetal', 'fresh', 'dry vegetal']"
CCC=CCCC=CC#N,"['green vegetal', 'fresh', 'vegetal']"
CC1=CCCC(C)(C)C1C=CC(=O)CC(C)C,"['vegetal', 'green vegetal']"
CCC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,"['woody', 'sweet']"
CCCC=CCC1CCCC1O,"['green vegetal', 'fresh', 'tropical fruit', 'vegetal']"
CC(=O)C1CCC(C)=CCCC(C)=CCC=C1C,"['animal', 'musky', 'vegetal', 'balsamic', 'green vegetal', 'dry vegetal', 'sweet']"
CCCCCCC=CC#N,"['green vegetal', 'fresh', 'garden flower', 'floral', 'vegetal']"
CC(=CCC1CC=C(C)C1(C)C)CO,"['wood', 'animal', 'musky', 'dairy', 'vegetal']"
O=CCCC=C1CC2CC1C1CCCC21,"['green vegetal', 'fatty', 'garden flower', 'vegetal']"
C=C(C)CCCC(C)=CCC(C)C=O,"['green vegetal', 'fatty', 'vegetal']"
CC(=O)C=C1CCC2C13CCC(C)C(C3)C2(C)C,"['balsamic', 'animal', 'musky', 'sweet']"
CC=CC(=O)OC(C)CC(C)C,"['fruit with pip', 'stone fruit']"
CC(C)=CCCC(C)=CCCc1ccncc1,"['metal', 'fatty', 'dairy', 'mineral']"
CCC=C(C)C(O)CCCCC,"['floral', 'vegetal', 'green vegetal', 'fatty', 'fresh', 'garden flower']"
CC(=CCC(C)C=O)C(C)C,"['chemical', 'green vegetal', 'fruity', 'vegetal', 'peponide']"
CCC(=O)C(C)=CC1C(C)=CCCC1(C)C,['garden flower']
CC1(C)CC=CCCC=CCCC2OC21C,"['wood', 'floral', 'vegetal', 'balsamic', 'resinous']"
CCC=CCCOC(=O)C(C)=CCC,"['metal', 'green vegetal', 'vegetal', 'mineral']"
CCCC=CCCCCC(=O)OC(CCCC)CCCCC(=O)O,"['dairy', 'vegetal', 'green vegetal', 'fresh', 'stone fruit']"
CC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)C,"['woody', 'sweet']"
COC(=O)c1ccccc1N=CC=Cc1ccccc1,"['chemical', 'phenolic', 'woody', 'medicinal']"
CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,"['wood', 'floral', 'vegetal']"
CCCCCCC(=O)OCC=C(C)CCC=C(C)C,"['fermented', 'fermented drink', 'balsamic', 'chemical', 'alcoholic beverages', 'barrel aged alcohol', 'woody', 'sweet']"
C=CCCCCCCCC=CCC#N,"['green vegetal', 'fatty', 'fruity', 'vegetal']"
CCC(C=CC1=C(C)CCCC1(C)C)OC(C)=O,"['fruity', 'red berry']"
Cc1ccccc1C(O)O.OCC(O)CO,"['nutty', 'dried fruit', 'sweet', 'bitter almond', 'fatty', 'oleaginous']"
CC(C)C1CCC2(CCC(=O)O2)CC1,"['green vegetal', 'aromatic plant', 'vegetal']"
COc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O,"['balsamic', 'woody', 'sweet']"
CCOc1cc(COC)ccc1O,"['empyreumatic', 'chemical', 'phenolic', 'medicinal']"
C=CCCC(=O)C1CCCC(C)(C)C1,"['vegetal', 'green vegetal', 'fresh', 'tropical fruit', 'woody', 'sweet']"
CC1=CCC(=C(C)CCC=O)CC1,['garden flower']
CC1CCc2nccnc21,"['vegetable', 'empyreumatic', 'fruity', 'dried fruit', 'vegetal', 'fatty', 'oleaginous']"
C[NH+]1CCN(c2ccc(CO)cc2)CC1,"['fruity', 'dried fruit', 'sweet', 'bitter almond', 'fatty', 'oleaginous']"
CC1OC(C)C(=O)C1=O,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
CSCCC(N)C(=O)NCC(=O)O,"['dairy', 'fermented']"
CC1=[NH+]C(C)OC1C,"['oleaginous', 'fermented', 'empyreumatic', 'fruity', 'cooked', 'dried fruit', 'vegetal', 'roasted', 'fatty', 'malt', 'cooked sugar', 'sweet']"
CC(C)(C)C1CCCCC1=O,"['floral', 'vegetal', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'aromatic plant', 'garden flower', 'medicinal']"
CCCCCCC(C)=NO,"['green vegetal', 'vegetal']"
CCCC(C)(S)CCO,"['vegetable', 'fruity', 'vegetal', 'berry', 'alliaceous', 'sulphur', 'black fruit']"
CC(C)=CCC(C)(C)C(=O)C(C)C,"['fresh', 'fruity', 'lemony']"
CCCC(=O)OC(C)C(=O)OCC,"['fatty', 'dairy']"
CC(CO)C1CCCCCCCCCCC1,"['balsamic', 'animal', 'musky', 'sweet']"
CCOC(=O)CC(C)S,['empyreumatic']
CC1CC=CCCCCCCCCCC(=O)C1,"['green vegetal', 'fatty', 'musky', 'vegetal', 'aldehydic']"
C=C1CCCC(C)(C)C1C(=O)C=CC,"['vegetal', 'mint', 'chemical', 'phenolic', 'dry vegetal', 'green vegetal', 'fresh', 'bush flower', 'fruit with pip', 'stone fruit', 'medicinal']"
O=C1CCCCCCCCCC=CCCCO1,"['metal', 'musky', 'floral', 'mineral']"
CC(C)=CCCC1(C)CCC(=O)O1,['fruit with pip']
CC1CCC(C(C)C)C(OC(=O)CCCC(=O)O)C1,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC1C(=O)c2ccccc2C1(C)C,"['animal', 'dry vegetal', 'vegetal']"
CC(C)C(C)CCC(C)(C)O,"['vegetal', 'green vegetal', 'fatty', 'bush flower']"
C=CC=CC#CCCCCC,"['green vegetal', 'fresh', 'garden flower', 'vegetal']"
CC1(CO)CC1CC1CC2CC2(C)C1(C)C,"['wood', 'vegetal']"
CCCCCC1CCC(O)O1,"['green vegetal', 'fresh', 'vegetal', 'peponide']"
CCOC(=O)CC1C=CCC1,"['fruit with pip', 'tropical fruit', 'stone fruit']"
CSCC=O,"['fruity', 'dried fruit', 'vegetal', 'alliaceous', 'fatty', 'sulphur', 'oleaginous']"
C=C(C)CCCC(C)C1(O)CC=C(C)CC1,['garden flower']
CC(C)CC(=O)C(C)O,"['empyreumatic', 'dairy', 'roasted', 'cocoa', 'malt', 'milky']"
C=CCC(O)C=CCCC,"['fermented', 'musty', 'vegetal', 'green vegetal', 'fresh', 'woody']"
CC1OCCCCCCCCCCCOC1=O,"['balsamic', 'musky', 'woody']"
CC1OCCCCCCCCCCCCOC1=O,"['balsamic', 'musky']"
C=CCC=CCCC(=O)OC,"['fruit with pip', 'green vegetal', 'fresh', 'vegetal']"
CC=CC(=O)C(C)=C(C)C(C)(C)C,"['green vegetal', 'fruit with pip', 'aromatic plant', 'vegetal']"
CC(=O)OC1CCCC(C(C)(C)C)C1,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'garden flower', 'medicinal']"
CC=CC(=O)C(C)=C(C)C(C)C,"['empyreumatic', 'cooked', 'balsamic', 'chemical', 'fruit with pip', 'bush flower', 'alcoholic beverages', 'barrel aged alcohol', 'woody', 'stone fruit', 'cooked sugar', 'sweet']"
CCCCCC(=O)OC(C)CO,"['chemical', 'solvent', 'fresh', 'green vegetal', 'vegetal']"
CCCCCC1OC(C)C(C)O1,"['green vegetal', 'fresh', 'vegetal']"
C=C1CCCC(C)(C)C1C(=O)OC,"['floral', 'bush flower']"
CCCCCC1CCOC(C)O1,"['fermented', 'vegetal', 'chemical', 'solvent', 'fresh', 'green vegetal']"
CC=CC(=O)C(C)=C(CC)C(C)C,"['bush flower', 'floral', 'red berry']"
C=CCc1ccc2c(c1)OCC(=O)CO2,"['chemical', 'green vegetal', 'vegetal']"
CCOC1CCCCCCCCCCC1,"['green vegetal', 'fatty', 'vegetal']"
CC1CCC(C(C)C)C2(C1)OC(=O)C(C)O2,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
COc1ccc(NC(=O)C2CC(C)CCC2C(C)C)cc1,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC(C)C1CCC(C)C23CCC(C)(O)C2C13,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
C=CC(=C)CCC1C(=C)CCC2C(C)(C)CCCC12C,"['vegetal', 'balsamic', 'green vegetal', 'fresh', 'sweet']"
CCCCCCC=CCCCCC(C)=O,"['floral', 'garden flower']"
Cc1ccc2c(c1)CC(C)(CO)C2,['garden flower']
CCCCCN1C(=O)OCC1C,"['vegetal', 'aromatic plant', 'green vegetal']"
CC1CC(=O)C(C)(O)C12CCCCCC2,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
C=C(CCCCCCC)C(C)O,"['citrus', 'fruity']"
CC(O)CC(=O)OC1CC(C)CCC1C(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
COc1cc(C2OCC(COC3CC(C)CCC3C(C)C)O2)ccc1O,"['vegetal', 'balsamic', 'green vegetal', 'fresh', 'aromatic plant', 'woody', 'sweet']"
CCCC1(C(C)(C)C)C=CC(C)O1,"['vegetal', 'berry', 'green vegetal', 'fresh', 'black fruit']"
CCCC1(C(C)(C)C)CCC(C)O1,"['wood', 'vegetal', 'berry', 'phenolic', 'green vegetal', 'fresh', 'aromatic plant', 'resinous', 'woody', 'black fruit']"
CC(C)=CCCC(C)=CCNC(=O)C1CC1,['empyreumatic']
CCOC(=O)C1C(C)CCCC1(C)C,"['balsamic', 'bush flower', 'woody', 'sweet']"
CC1CC(C)(C)CC2(C1)C(C)CC(=O)C2(C)O,"['balsamic', 'dry vegetal', 'vegetal', 'sweet']"
CC1=CCC2(O1)C(C)=CC(=O)CC2(C)C,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
CC(C)(C=O)COCc1ccccc1,"['chemical', 'green vegetal', 'fatty', 'fresh', 'vegetal']"
CC(=O)C(O)CC(C)C,"['empyreumatic', 'dairy', 'roasted', 'cocoa', 'malt', 'milky']"
CC1CC=CCCCCCCCCC(=O)C1,"['musky', 'floral', 'balsamic', 'fresh', 'sweet']"
OC1CCC2CCCCC2C1,"['vegetal', 'green vegetal', 'bush flower', 'fresh', 'garden flower', 'aromatic plant']"
O=C1Oc2ccccc2C2CC12,"['oleaginous', 'fruity', 'dried fruit', 'vegetal', 'balsamic', 'dry vegetal', 'fresh', 'green vegetal', 'fatty', 'woody', 'sweet', 'lactone']"
CCCCCCCCCC(C)CC#N,"['green vegetal', 'fresh', 'fatty', 'fruity', 'vegetal']"
CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1,"['animal', 'musky']"
COC(=O)C1C(C)C=CCC1(C)C,['bush flower']
C=CC1(C)CCC(=C(C)C)CC1C(=C)C,"['green vegetal', 'fresh', 'fatty', 'vegetal']"
CC12CC(CC1=O)C(C)(C)C2,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
COC(=O)n1ccc2ccccc21,"['fruit with pip', 'fruity', 'garden flower', 'floral']"
CC1CC(C)SS1,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
O=C1C=CCCCCCCCCCCCCO1,"['animal', 'musky']"
CCC(C)CC=O,"['green vegetal', 'vegetal']"
CC1=C(C)C(C)CCC1,"['fresh', 'fruity', 'lemony']"
OC1C(C2CCCC2)CCC1C1CCCC1,"['animal', 'musky']"
CCCCCCCC1CC1C(=O)O,['fruity']
CCOC(=O)C(=O)C(C)CC,"['fatty', 'fruity', 'dried fruit', 'oleaginous']"
CC(=O)c1ccc(C)[nH]1,['empyreumatic']
CCOC(=O)CCC(O)C(=O)OCC,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
CC(C)CC(=O)CO,"['chemical', 'solvent', 'fresh']"
OCCCCC1=CCCC1,"['green vegetal', 'bush flower', 'fatty', 'fresh', 'vegetal']"
CCCC(=O)OCC(O)c1ccccc1,"['floral', 'garden flower']"
CCOC(=O)OC1=C(C)OC(C)C1=O,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
CC1CCC2C(C1)OC(=O)C2C,"['vegetal', 'balsamic', 'dry vegetal', 'fresh', 'woody', 'sweet']"
CC(C)(O)CCC1CCCCC1,['bush flower']
CCC=CC(=O)C(OC)OC,"['vegetal', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'aromatic plant', 'medicinal']"
CCCCC1(O)C(C)=CC(=O)CC1(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC12CCC(C3(CCCC3)C1=O)C2(C)C,"['vegetal', 'green vegetal']"
CC(=O)c1sc(C)cc1O,['empyreumatic']
CC1(C)CCCC2C(=O)C3CCC21C3,"['chemical', 'garden flower', 'floral']"
CCC=CCCOCCC#N,"['vegetable', 'fresh aldehydic', 'vegetal', 'aldehydic', 'green vegetal', 'fresh', 'garden flower', 'cucurbitacea']"
CC(O)C(C)C(C)C(C)C(C)(C)C,"['vegetal', 'aldehydic', 'balsamic', 'green vegetal', 'sweet']"
CC(=O)C1CCC(C)CC1O,['bush flower']
CCC=CCCCCOC(=O)CC,"['vegetable', 'fruity', 'fresh aldehydic', 'vegetal', 'aldehydic', 'green vegetal', 'fresh', 'fatty', 'fruit with pip', 'cucurbitacea', 'tropical fruit', 'peponide']"
CC(C)C1=CC2=CCC3C(C)(C(=O)OC(=O)C4(C)CCCC5(C)C6CCC(C(C)C)=CC6=CCC45)CCCC3(C)C2CC1,['sweet']
C=CCCC(=O)C1=CC2(CCCC2)CCC1,"['green vegetal', 'fresh', 'tropical fruit', 'vegetal']"
CCCC(=O)C(CC)OC,"['nutty', 'dried fruit', 'bitter almond', 'fruit with pip', 'fatty', 'oleaginous']"
CCCCCC1C(=O)CCC1C(=O)OC,"['vegetal', 'green vegetal', 'fresh', 'bush flower', 'garden flower']"
CC(=O)C1CCC=N1,"['empyreumatic', 'pyrazic']"
CC(C)Oc1cc(C=O)ccc1O,"['balsamic', 'woody', 'sweet']"
C=CCCC(=O)C(=C)C1CCCCC1,"['vegetal', 'mineral', 'metal', 'green vegetal', 'fresh', 'tropical fruit']"
CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C,"['wood', 'vegetal']"
C=C(CC(C)CO)C1CC=C(C)C1(C)C,"['wood', 'vegetal']"
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C)(C)C1,"['animal', 'fruit with pip', 'musky']"
CCCOC(=O)C(C)OC(C)(C)CC,"['fruity', 'lemony', 'citrus', 'bush flower', 'fresh']"
CCC(C)C1(C)COC(C2CCC(C)=CC2C)OC1,"['balsamic', 'sweet']"
CC(C)=CCC1(C)CCC(C)=C(C)C1=O,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant', 'fatty']"
CC1=CCCC(C)(Cc2ccccc2)C1=O,"['floral', 'vegetal', 'green vegetal', 'fresh', 'aromatic plant', 'fruit with pip', 'bush flower']"
CC(C)=CCC1(C)CC(C)C=C(C)C1=O,"['green vegetal', 'fatty', 'fruity', 'vegetal', 'citrus']"
CC1=CC(C)C(C)C(C=O)C1.CC1=CC(C)C(C=O)C(C)C1,"['green vegetal', 'fatty', 'fresh', 'vegetal']"
C=CC(C)CCOC(=O)C(C)=CC,"['green vegetal', 'fresh', 'vegetal']"
CC(=O)OC1CCC(C)CC1C(C)(C)C,['bush flower']
CC1=C2C(CC1)C(C)CCC1C2C1(C)C,['sweet']
C=C(C)C1C=C2C(C)CCC2C(C)CC1,['fermented']
C[S+](C)CCC(N)C(=O)O.[Cl-],"['vegetable', 'green vegetal', 'fresh', 'vegetal']"
CCCCCCC(CCOC(C)=O)OC(C)=O.CCCCCCC(O)CCO,['fatty']
CCc1nc(C)cnc1C.CCc1ncc(C)nc1C,"['dairy', 'oleaginous', 'fermented', 'empyreumatic', 'fruity', 'dried fruit', 'cocoa', 'fatty', 'malt', 'milky']"
CCc1cnc(C)cn1.CCc1cncc(C)n1,"['empyreumatic', 'fruity', 'dried fruit', 'fatty', 'malt', 'oleaginous']"
CC1C2CCC(C3(O)CCCCC3)(C2)C1(C)C,"['wood', 'vegetal']"
CC(=O)C1(C)CCC2=C(C1C)C(C)(C)CCC2,"['balsamic', 'sweet']"
Cc1cc(CC(C)C)ccc1CCC=O,"['green vegetal', 'fatty', 'fresh', 'garden flower', 'vegetal']"
CCC(S)SC(S)CC,"['vegetable', 'vegetal', 'sulphur']"
CC(CCC#N)C1CCCC1,"['green vegetal', 'fresh', 'vegetal']"
CCC1OCCC(C)(C)S1,"['vegetable', 'fruity', 'vegetal', 'berry', 'alliaceous', 'green vegetal', 'fresh', 'aromatic plant', 'sulphur', 'black fruit']"
CCC1CCC2(CCC(=O)O2)CC1,"['fruity', 'dairy', 'chemical', 'phenolic', 'stone fruit', 'woody', 'medicinal']"
CCC(C)C(=O)OC(C)CO,"['chemical', 'solvent', 'fresh']"
CC(CO)COC1CC2CCC1(C)C2(C)C,"['balsamic', 'floral', 'sweet']"
CCOC1CCC(C(C)(C)CC)CC1,"['chemical', 'green vegetal', 'vegetal']"
CC(C)=CCCC(C)=CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,"['citrus', 'green vegetal', 'vegetal', 'lemony']"
CC(=O)c1ncco1,"['empyreumatic', 'fruity', 'dried fruit', 'fatty', 'pyrazic', 'oleaginous']"
CCC1CC2CC1CC2OC,"['green vegetal', 'fresh', 'fruity', 'vegetal']"
CC(=O)C(S)C(C)C,"['fruity', 'black fruit']"
C=C1C2CC3CC1C(OC(C)=O)C(C2)C3C,"['vegetal', 'balsamic', 'green vegetal', 'sweet']"
CCC(C)Cn1cccc1,"['green vegetal', 'fresh', 'vegetal']"
CC(C)CCC(C)C(C)O,"['green vegetal', 'bush flower', 'fresh', 'vegetal']"
CCCC(=O)OC1=C(C)OC(C)C1=O,"['chemical', 'solvent', 'fresh', 'green vegetal', 'vegetal']"
CSCc1ccsc1,['empyreumatic']
CC1=CC2(C=CC(C)O2)C(C(C)C)CC1,"['berry', 'black fruit']"
CC1=CCC(C)C(C)(C)C12C=CC(C)O2,"['vegetal', 'berry', 'green vegetal', 'fresh', 'aromatic plant', 'black fruit']"
CC1CC=CCC12COC(C)(C)OC2,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
CC1OCC2(CC=CCC2C)CO1,"['green vegetal', 'fresh', 'bush flower', 'floral', 'vegetal']"
CCC#CC(=O)C(OC)OC,"['vegetal', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'aromatic plant', 'medicinal']"
CCCCC(C)(CC)C(=O)OCC,"['fruit with pip', 'garden flower', 'floral']"
CC(=O)CC1C2CCC(C2)C1(C)C,"['wood', 'vegetal', 'phenolic', 'fresh', 'resinous']"
CCCCCC(O)C(S)CCCC,"['fruity', 'vegetal', 'citrus', 'green vegetal', 'fresh', 'aromatic plant', 'fatty']"
CCCCCC(=O)C(S)CCCC,"['citrus', 'green vegetal', 'fruity', 'vegetal']"
C=CC=CCCC(O)C(C)(C)C,"['bush flower', 'fermented', 'musty', 'floral', 'woody']"
CCCCCC1OCCC(CCC)S1,"['vegetable', 'vegetal', 'sulphur']"
CCCCC(O)C(S)CCC,"['citrus', 'green vegetal', 'fresh', 'fruity', 'vegetal']"
CCCCC(=O)C(S)CCC,"['vegetal', 'citrus', 'green vegetal', 'fresh', 'aromatic plant']"
CC(C)CC(=O)C(S)C(C)C,"['fruity', 'vegetal', 'citrus', 'green vegetal', 'fresh', 'fruit with pip']"
CC(CC=O)C1CCC(C)(O)CC1,['garden flower']
